# M/Mo=1.50 [Fe/H]=-0.50 [a/Fe]= 0.00
#    Age    Log Teff Log g  Log L/Lo   F435W   F475W   F555W   F606W   F625W   F775W   F814W   F850L
 2.01303E+09  3.7620  3.4622  1.1531  2.6503  2.3843  2.0146  1.8385  1.6542  1.3179  1.2739  1.1431
 2.01371E+09  3.7594  3.4622  1.1428  2.6923  2.4207  2.0452  1.8667  1.6802  1.3397  1.2951  1.1621
 2.01436E+09  3.7571  3.4628  1.1329  2.7311  2.4555  2.0753  1.8944  1.7060  1.3620  1.3165  1.1812
 2.01506E+09  3.7546  3.4631  1.1229  2.7710  2.4908  2.1055  1.9223  1.7320  1.3841  1.3378  1.2001
 2.01579E+09  3.7521  3.4630  1.1128  2.8130  2.5272  2.1363  1.9505  1.7581  1.4062  1.3591  1.2191
 2.01661E+09  3.7493  3.4619  1.1027  2.8568  2.5648  2.1677  1.9790  1.7843  1.4280  1.3800  1.2376
 2.01761E+09  3.7461  3.4590  1.0928  2.9039  2.6044  2.1999  2.0080  1.8105  1.4491  1.4001  1.2548
 2.01927E+09  3.7412  3.4494  1.0828  2.9635  2.6522  2.2364  2.0394  1.8378  1.4686  1.4181  1.2684
 2.02130E+09  3.7362  3.4300  1.0821  3.0014  2.6783  2.2512  2.0488  1.8429  1.4657  1.4136  1.2595
 2.02340E+09  3.7321  3.4035  1.0923  3.0060  2.6735  2.2372  2.0305  1.8210  1.4374  1.3839  1.2261
 2.02474E+09  3.7299  3.3846  1.1023  2.9974  2.6598  2.2185  2.0095  1.7981  1.4109  1.3567  1.1970
 2.02584E+09  3.7283  3.3682  1.1124  2.9841  2.6428  2.1980  1.9872  1.7745  1.3847  1.3300  1.1689
 2.02686E+09  3.7270  3.3528  1.1226  2.9686  2.6243  2.1765  1.9643  1.7505  1.3586  1.3034  1.1412
 2.02780E+09  3.7259  3.3383  1.1326  2.9520  2.6050  2.1548  1.9414  1.7266  1.3329  1.2774  1.1141
 2.02871E+09  3.7249  3.3242  1.1427  2.9344  2.5851  2.1326  1.9182  1.7025  1.3072  1.2513  1.0872
 2.02958E+09  3.7240  3.3106  1.1528  2.9162  2.5648  2.1104  1.8949  1.6786  1.2817  1.2256  1.0606
 2.03044E+09  3.7232  3.2973  1.1628  2.8976  2.5443  2.0880  1.8716  1.6545  1.2563  1.1999  1.0341
 2.03129E+09  3.7224  3.2840  1.1729  2.8784  2.5232  2.0651  1.8479  1.6301  1.2306  1.1739  1.0074
 2.03213E+09  3.7217  3.2711  1.1830  2.8592  2.5022  2.0424  1.8243  1.6059  1.2051  1.1482  0.9810
 2.03297E+09  3.7210  3.2582  1.1931  2.8395  2.4809  2.0194  1.8006  1.5815  1.1795  1.1224  0.9545
 2.03381E+09  3.7203  3.2453  1.2033  2.8195  2.4592  1.9962  1.7766  1.5569  1.1539  1.0965  0.9279
 2.03464E+09  3.7197  3.2326  1.2135  2.7993  2.4374  1.9729  1.7526  1.5323  1.1281  1.0706  0.9014
 2.03546E+09  3.7191  3.2201  1.2235  2.7792  2.4159  1.9499  1.7289  1.5081  1.1029  1.0451  0.8754
 2.03630E+09  3.7184  3.2075  1.2336  2.7589  2.3940  1.9266  1.7049  1.4835  1.0773  1.0193  0.8489
 2.03714E+09  3.7178  3.1950  1.2438  2.7383  2.3720  1.9032  1.6808  1.4589  1.0516  0.9934  0.8225
 2.03798E+09  3.7173  3.1826  1.2540  2.7178  2.3500  1.8799  1.6568  1.4344  1.0261  0.9677  0.7962
 2.03881E+09  3.7167  3.1702  1.2641  2.6972  2.3280  1.8565  1.6328  1.4099  1.0006  0.9420  0.7700
 2.03965E+09  3.7162  3.1580  1.2741  2.6766  2.3061  1.8333  1.6090  1.3855  0.9753  0.9166  0.7440
 2.04049E+09  3.7156  3.1458  1.2842  2.6560  2.2841  1.8101  1.5851  1.3612  0.9500  0.8911  0.7181
 2.04133E+09  3.7151  3.1337  1.2942  2.6353  2.2622  1.7869  1.5613  1.3369  0.9249  0.8658  0.6923
 2.04218E+09  3.7146  3.1214  1.3044  2.6143  2.2399  1.7634  1.5372  1.3123  0.8994  0.8401  0.6661
 2.04304E+09  3.7141  3.1092  1.3145  2.5933  2.2176  1.7399  1.5132  1.2878  0.8740  0.8145  0.6401
 2.04389E+09  3.7136  3.0971  1.3246  2.5723  2.1954  1.7166  1.4892  1.2634  0.8486  0.7890  0.6142
 2.04471E+09  3.7134  3.0863  1.3346  2.5488  2.1714  1.6921  1.4646  1.2386  0.8235  0.7638  0.5888
